Event	ID	Name			Wwise Object Path	Notes
	341840977	Play_UI_Coins_NotEnough			\UI\Coins\Play_UI_Coins_NotEnough	
	514743570	Play_UI_Score_Boost_Increase			\UI\Score\Play_UI_Score_Boost_Increase	
	687442261	Play_UI_Challenge_Victory			\UI\Challenge\Play_UI_Challenge_Victory	
	756647417	Play_UI_Upgrade_Stars_Confirm_Down			\UI\Upgrade\Play_UI_Upgrade_Stars_Confirm_Down	
	869515734	Play_UI_LevelClear			\UI\Level Clear\Play_UI_LevelClear	
	1301238758	Play_UI_Upgrade_Stars_Increase			\UI\Upgrade\Play_UI_Upgrade_Stars_Increase	
	1330313623	Play_UI_Score_Combo_Increase			\UI\Score\Play_UI_Score_Combo_Increase	
	1428185736	Reset_UI_Upgrade_Stars			\UI\Upgrade\Reset_UI_Upgrade_Stars	
	1643265098	Play_UI_Pause_Open			\UI\Pause\Play_UI_Pause_Open	
	1730131854	Play_UI_Pause_Close			\UI\Pause\Play_UI_Pause_Close	
	1736447005	Play_Game_Paused			\UI\Pause\Play_Game_Paused	
	1844184335	Play_UI_Button_Delete			\UI\Common\Play_UI_Button_Delete	
	1888300740	Play_UI_Challenge_Begin			\UI\Challenge\Play_UI_Challenge_Begin	
	1923153687	Play_UI_GameOver			\UI\Play_UI_GameOver	
	2143876607	Play_UI_Coins_Count			\UI\Coins\Play_UI_Coins_Count	
	2219055143	Play_UI_GameOver_Complete			\UI\Play_UI_GameOver_Complete	
	2323905208	Play_UI_LevelClear_Stars			\UI\Level Clear\Play_UI_LevelClear_Stars	
	2348959405	Play_UI_LevelClear_Step_Pre			\UI\Level Clear\Play_UI_LevelClear_Step_Pre	
	2579295914	Play_UI_Score_Combo_Points			\UI\Score\Play_UI_Score_Combo_Points	
	2586193362	Play_UI_Score_Combo_Text			\UI\Score\Play_UI_Score_Combo_Text	
	2656257272	Play_TitleScreenStart			\UI\Play_TitleScreenStart	
	2952083749	Play_UI_Button_Untoggled			\UI\Common\Play_UI_Button_Untoggled	
	3121796866	Play_UI_Score_Boost_Decrease			\UI\Score\Play_UI_Score_Boost_Decrease	
	3217946907	Play_UI_Button_Back			\UI\Common\Play_UI_Button_Back	
	3391936382	Play_UI_Upgrade_Stars_Decrease			\UI\Upgrade\Play_UI_Upgrade_Stars_Decrease	
	3409627799	Play_UI_LevelClear_Step			\UI\Level Clear\Play_UI_LevelClear_Step	
	3452408789	Play_UI_Slider_Changed			\UI\Common\Play_UI_Slider_Changed	
	3480528918	Play_UI_Pause_Tab_Close			\UI\Pause\Play_UI_Pause_Tab_Close	
	3534002376	Play_UI_Prompt_Close			\UI\Common\Play_UI_Prompt_Close	
	3671476972	Play_UI_LevelClear_Complete			\UI\Level Clear\Play_UI_LevelClear_Complete	
	3754632102	Play_UI_Pause_Tab_Change			\UI\Pause\Play_UI_Pause_Tab_Change	
	3905923884	Play_UI_Prompt_Open			\UI\Common\Play_UI_Prompt_Open	
	3960592670	Play_UI_Upgrade_Stars_Confirm_Up			\UI\Upgrade\Play_UI_Upgrade_Stars_Confirm_Up	
	3983651624	Play_UI_Button_Pressed			\UI\Common\Play_UI_Button_Pressed	
	4012712557	Play_UI_Challenge_Fail			\UI\Challenge\Play_UI_Challenge_Fail	
	4104782297	Stop_UI_Coins_Count			\UI\Coins\Stop_UI_Coins_Count	
	4158094875	Stop_Game_Paused			\UI\Pause\Stop_Game_Paused	
	4173001919	Play_UI_Upgrade_Stars_Insuficient			\UI\Upgrade\Play_UI_Upgrade_Stars_Insuficient	

Switch Group	ID	Name			Wwise Object Path	Notes
	1583877764	UI_LevelClear_Stars_Type			\Default Work Unit\UI_LevelClear_Stars_Type	
	3647429270	game_ScoreCombo			\Default Work Unit\game_ScoreCombo	
	3937790049	UI_CoinsCount			\Default Work Unit\UI_CoinsCount	

Switch	ID	Name	Switch Group			Notes
	444308101	New	UI_LevelClear_Stars_Type			
	930712164	Off	UI_LevelClear_Stars_Type			
	1031377680	Old	UI_LevelClear_Stars_Type			
	3975219728	combo_08	game_ScoreCombo			
	3975219729	combo_09	game_ScoreCombo			
	3975219737	combo_01	game_ScoreCombo			
	3975219738	combo_02	game_ScoreCombo			
	3975219739	combo_03	game_ScoreCombo			
	3975219740	combo_04	game_ScoreCombo			
	3975219741	combo_05	game_ScoreCombo			
	3975219742	combo_06	game_ScoreCombo			
	3975219743	combo_07	game_ScoreCombo			
	3991997323	combo_10	game_ScoreCombo			
	1544965421	Decrease	UI_CoinsCount			
	3145449845	Increase	UI_CoinsCount			

Game Parameter	ID	Name			Wwise Object Path	Notes
	3647429270	game_ScoreCombo			\Default Work Unit\game_ScoreCombo	

Modulator Envelope	ID	Name			Wwise Object Path	Notes
	17747083	Modulator Envelope (Custom)				
	92404824	Modulator Envelope (Custom)				
	329037127	Modulator Envelope (Custom)				
	587468433	Modulator Envelope (Custom)				

Effect plug-ins	ID	Name	Type				Notes
	126164382	ui_upgrade_star_basket_02	I:\MA2\Magenta-Arcade_Wwise\.cache\49\{49CA83CB-1AA1-B87A-5E47-E56D6E696365}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Upgrade\Stars_Basket\ui_upgrade_star_basket_02		9484
	126231223	ui_score_combo_text_3_high_01	I:\MA2\Magenta-Arcade_Wwise\.cache\BC\{BCAF2147-4967-6A17-602B-9BDB4422E73F}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Text\Text_3_High\ui_score_combo_text_3_high_01		26261
	127610373	ui_upgrade_stars_count_increase_02	I:\MA2\Magenta-Arcade_Wwise\.cache\5A\{5AA1FDE6-3AEB-A56A-11A9-84856A939AFC}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Screens\Level Clear\LevelClear_Stars\Star_A\ui_upgrade_stars_count_increase_02		6016
	133594742	ui_score_combo_voice_3_high_exp_a_01	I:\MA2\Magenta-Arcade_Wwise\.cache\EB\{EB3B855E-EAED-D6E6-679A-D2D1913295AE}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Points_Exp\Exp_3_High\ui_score_combo_voice_3_high_exp_a_01		6763
	144113696	ui_score_combo_voice_2_mid_point_a_01	I:\MA2\Magenta-Arcade_Wwise\.cache\C6\{C6D12B60-752C-E20B-F7CA-5EFDCC1E1069}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Text_Voice\Voice_2_Mid\ui_score_combo_voice_2_mid_point_a_01		6250
	145849273	ui_button_click_03	I:\MA2\Magenta-Arcade_Wwise\.cache\98\{98690EEB-E662-70CE-CFBA-4237C25F34D4}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Buttons\Button_Click\ui_button_click_03		3410
	152588644	ui_score_combo_score_increase_chord_arp_03	I:\MA2\Magenta-Arcade_Wwise\.cache\28\{2832CA83-6EFA-BDDF-7607-52C23541F8E0}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Increase\Combo_Increase_Arp\ui_score_combo_score_increase_chord_arp_03		18800
	156236972	ui_button_prompt_open_01	I:\MA2\Magenta-Arcade_Wwise\.cache\FF\{FFB15B42-2BF9-54A8-BD1C-EA7522DE7F1C}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Buttons\Button_Prompt_Open\ui_button_prompt_open_01		4383
	159868820	ui_upgrade_confirm_down_02	I:\MA2\Magenta-Arcade_Wwise\.cache\F2\{F29DBC57-7C9A-55D9-DF01-F493434B22CC}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Upgrade\Confirm\Confirm_Down\ui_upgrade_confirm_down_02		55879
	165411896	ui_upgrade_confirm_down_01	I:\MA2\Magenta-Arcade_Wwise\.cache\82\{822EBB97-BF72-A098-914E-83AF26AF874E}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Upgrade\Confirm\Confirm_Down\ui_upgrade_confirm_down_01		57169
	169500340	ui_button_click_tab_close_01	I:\MA2\Magenta-Arcade_Wwise\.cache\2B\{2B8FFF64-7DA0-C831-8CD1-DB3650F53F3C}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Buttons\Button_Tab_Close\ui_button_click_tab_close_01		2495
	170885452	ui_coin_increase_03	I:\MA2\Magenta-Arcade_Wwise\.cache\02\{0292F51A-A867-9207-99F9-5F82CE7EE8E4}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Coins\Coin_Start\Coin_Increase\ui_coin_increase_03		37868
	179181898	ui_game_over_complete_01	I:\MA2\Magenta-Arcade_Wwise\.cache\4A\{4A9838AB-8A7E-C6AD-D41B-E87E977FBC56}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Screens\Game Over\ui_game_over_complete_01		25811
	193562483	ui_upgrade_stars_count_decrease_05	I:\MA2\Magenta-Arcade_Wwise\.cache\3A\{3A8DA94A-A9F3-68AB-BBA1-2D10E0CA10E7}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Upgrade\Stars_Count\Stars_Decrease\ui_upgrade_stars_count_decrease_05		20720
	196938483	ui_score_combo_rise_01	I:\MA2\Magenta-Arcade_Wwise\.cache\EE\{EEB29E07-8CEB-EF60-0968-1D9EE5D9500F}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Increase\ui_score_combo_rise_01		65657
	201240775	ui_level_clear_step_b_01	I:\MA2\Magenta-Arcade_Wwise\.cache\AB\{ABF967EE-8BD5-9EE6-C096-1EDC66AB3641}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Screens\Level Clear\LevelClear_Step\ui_level_clear_step_b_01		76918
	204192602	ui_upgrade_confirm_up_02	I:\MA2\Magenta-Arcade_Wwise\.cache\C6\{C6EDA858-5C41-C546-AFA4-85C53578C015}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Upgrade\Confirm\Confirm_Up\ui_upgrade_confirm_up_02		58473
	252041201	ui_score_combo_score_increase_chord_02	I:\MA2\Magenta-Arcade_Wwise\.cache\5D\{5D172064-89AF-3A88-48F8-DA6166FDBF93}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Increase\Combo_Increase_Chord\ui_score_combo_score_increase_chord_02		18088
	268782208	ui_score_combo_voice_4_veryhigh_exp_a_01	I:\MA2\Magenta-Arcade_Wwise\.cache\48\{482C76A1-4C9D-56D0-D75D-00322A97F1D8}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Points_Exp\Exp_4_VeryHigh\ui_score_combo_voice_4_veryhigh_exp_a_01		7545
	275332766	ui_score_combo_voice_4_veryhigh_exp_a_02	I:\MA2\Magenta-Arcade_Wwise\.cache\79\{7953C7A8-89CB-1A19-9159-887A21F17ADD}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Points_Exp\Exp_4_VeryHigh\ui_score_combo_voice_4_veryhigh_exp_a_02		8992
	279736478	ui_score_combo_text_4_veryhigh_01	I:\MA2\Magenta-Arcade_Wwise\.cache\EE\{EE2D60AE-D1A7-E760-175F-FF4569B926B7}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Text\Text_4_VeryHigh\ui_score_combo_text_4_veryhigh_01		25764
	288112379	ui_upgrade_stars_count_insuficient_01	I:\MA2\Magenta-Arcade_Wwise\.cache\A9\{A9B1BE83-B51F-7AD2-BAAA-DB15228ECA45}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Upgrade\Stars_Insuficient\ui_upgrade_stars_count_insuficient_01		22391
	297614024	ui_score_combo_voice_2_mid_exp_a_01	I:\MA2\Magenta-Arcade_Wwise\.cache\FB\{FBB6013B-4EDF-2594-5E9E-6C3CF2567D34}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Points_Exp\Exp_2_Mid\ui_score_combo_voice_2_mid_exp_a_01		5868
	301724058	ui_score_combo_score_increase_chord_arp_07	I:\MA2\Magenta-Arcade_Wwise\.cache\73\{7376A985-B4EA-1E1E-73C0-78BDD0F86A03}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Increase\Combo_Increase_Arp\ui_score_combo_score_increase_chord_arp_07		24104
	306859643	ui_score_combo_score_increase_chord_arp_02	I:\MA2\Magenta-Arcade_Wwise\.cache\7B\{7B45CFD7-E994-4035-8D53-2AC5F3831ACC}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Increase\Combo_Increase_Arp\ui_score_combo_score_increase_chord_arp_02		18072
	328231862	ui_score_combo_points_5_perfect_01	I:\MA2\Magenta-Arcade_Wwise\.cache\6E\{6E8B8C09-A4B0-E706-8D74-B1EF103014BD}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Points\Points_5_Perfect\ui_score_combo_points_5_perfect_01		15909
	332940632	ui_button_click_01	I:\MA2\Magenta-Arcade_Wwise\.cache\5B\{5BEA8808-F4BE-D80C-6C6A-1DCEFFB17BFE}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Buttons\Button_Click\ui_button_click_01		2712
	334556763	ui_upgrade_stars_count_increase_04	I:\MA2\Magenta-Arcade_Wwise\.cache\E4\{E4388778-8748-346A-5DEF-B841EF878540}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Upgrade\Stars_Count\Stars_Increase\ui_upgrade_stars_count_increase_04		27655
	341397796	ui_upgrade_stars_count_decrease_01	I:\MA2\Magenta-Arcade_Wwise\.cache\48\{48EBEF8E-B782-F12E-CBB7-98A3720AA602}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Upgrade\Stars_Count\Stars_Decrease\ui_upgrade_stars_count_decrease_01		20691
	341623678	ui_challenge_voice_begin_01	I:\MA2\Magenta-Arcade_Wwise\.cache\BA\{BAB06DCF-72A8-1CAF-9094-1514A0751DA2}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Challenge\Challenge_Voice\Voice_Begin\ui_challenge_voice_begin_01		43723
	354247065	ui_score_combo_voice_5_perfect_point_a_01	I:\MA2\Magenta-Arcade_Wwise\.cache\7A\{7A6BEF88-D5EC-B974-3926-FC3C7B255AC6}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Text_Voice\Voice_5_Perfect\ui_score_combo_voice_5_perfect_point_a_01		14318
	358620057	ui_score_combo_increase_05	I:\MA2\Magenta-Arcade_Wwise\.cache\C4\{C4CDB782-527A-94BB-7BF8-00720267F818}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Increase\Combo_Increase\ui_score_combo_increase_05		5327
	363076419	ui_score_combo_voice_4_veryhigh_exp_a_03	I:\MA2\Magenta-Arcade_Wwise\.cache\28\{28F64CC3-E11D-B38F-38A5-6DC3777E032D}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Points_Exp\Exp_4_VeryHigh\ui_score_combo_voice_4_veryhigh_exp_a_03		9287
	369126962	ui_button_back_01	I:\MA2\Magenta-Arcade_Wwise\.cache\58\{584D096C-F9AE-E83A-0259-27C53146E551}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Buttons\Button_Back\ui_button_back_01		2501
	372052245	ui_button_click_tab_01	I:\MA2\Magenta-Arcade_Wwise\.cache\C8\{C8079FC8-ADB8-D9CA-4831-E8920E03805B}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Buttons\Button_Tab_Click\ui_button_click_tab_01		2778
	389858773	ui_score_combo_points_2_mid_01	I:\MA2\Magenta-Arcade_Wwise\.cache\E3\{E3FCFE59-8E3A-9D3B-DFFA-F7390D9AA7EC}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Points\Points_2_Mid\ui_score_combo_points_2_mid_01		8028
	395592826	ui_score_combo_voice_3_high_point_a_02	I:\MA2\Magenta-Arcade_Wwise\.cache\90\{9033275B-B826-A331-26F9-81593F11CC62}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Text_Voice\Voice_3_High\ui_score_combo_voice_3_high_point_a_02		8141
	398600170	ui_button_back_03	I:\MA2\Magenta-Arcade_Wwise\.cache\D7\{D7D39D84-4684-FD86-B29B-084B910034C9}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Buttons\Button_Back\ui_button_back_03		2330
	400053519	ui_score_combo_score_increase_chord_06	I:\MA2\Magenta-Arcade_Wwise\.cache\A3\{A3EBC899-0163-F065-598E-C030FB349C74}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Increase\Combo_Increase_Chord\ui_score_combo_score_increase_chord_06		21927
	403331715	ui_level_clear_step_b_pre_01	I:\MA2\Magenta-Arcade_Wwise\.cache\9D\{9D6DE106-C7B5-6412-32F8-CD3E58805F3A}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\Screens\Level Clear\LevelClear_Step_Pre\ui_level_clear_step_b_pre_01		22569
	403938308	ui_score_combo_voice_2_mid_point_a_02	I:\MA2\Magenta-Arcade_Wwise\.cache\4B\{4B45307D-0115-52B1-9201-25860DFE588F}.wem		\Actor-Mixer Hierarchy\UI\UI_Sounds\UI_Pauseable\Score\Combo\Combo_Voices\Combo_Text_Voice\Voice_2_Mid\ui_score_combo_voice_2_mid_point_a_02		5632
